WEAK	47.0	Voltas 1.5T SAC 183V Vertis Smart Elite Gold	Voltas Split Air Conditioner, 1.5 Ton, 5 Star - 185INV Vertis Elite	MRP 75990 / 47500	4504156	1200x1200	voltas-split-air-conditioner-1-5-ton-5-star-185inv-vertis-elite	capacity-ton=1.5, name=vertis+elite+gold	0.0	[{"handle":"voltas-split-air-conditioner-1-5-ton-5-star-185inv-vertis-elite","title":"Voltas Split Air Conditioner, 1.5 Ton, 5 Star - 185INV Vertis Elite","score":47,"reasons":["capacity-ton=1.5","name=vertis+elite+gold"]},{"handle":"voltas-split-air-conditioner-1-5-ton-5-star-185inv-vertis-elite-gold","title":"Voltas Split Air Conditioner, 1.5 Ton, 5 Star - 185INV Vertis Elite Gold","score":47,"reasons":["capacity-ton=1.5","name=vertis+elite+gold"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vertis-ai-zest-gold","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vertis AI Zest Gold","score":27,"reasons":["capacity-ton=1.5","name=vertis+gold"]}]
MATCH	90.0	VOLTAS CVF250SA3-P-GW	Voltas Hard Top Convertible Freezers - (CVF250)	MRP 43500 / 29150	5211776	1200x1200	voltas-hard-top-convertible-freezers-double-door-190-liters-3-star	model=cvf250sa3	78.0	[{"handle":"voltas-hard-top-convertible-freezers-double-door-190-liters-3-star","title":"Voltas Hard Top Convertible Freezers - (CVF250)","score":90,"reasons":["model=cvf250sa3"]},{"handle":"voltas-flat-glass-top-freezers-275-liters-5-star","title":"Voltas Flat Glass Top Freezers (GT340)","score":12,"reasons":[]},{"handle":"voltas-flat-glass-top-freezers-326-liters-5-star","title":"Voltas Flat Glass Top Freezers (GT440)","score":12,"reasons":[]}]
NONE	0	VOLTAS WATER HEATER AQUA M 355 VMBWT						no discriminating evidence	0	[]
WEAK	21.0	VOLTAS WATER HEATER MAGNA 155SPBWT	Voltas Magna PRO 5 Star Water Heater - 10L (2000 W)	MRP 17590 / 8250	4610039	1500x1500	voltas-magna-pro-5-star-water-heater-10l-2000-w	name=magna	0.0	[{"handle":"voltas-magna-pro-5-star-water-heater-10l-2000-w","title":"Voltas Magna PRO 5 Star Water Heater - 10L (2000 W)","score":21,"reasons":["name=magna"]},{"handle":"voltas-magna-pro-5-star-water-heater-15l-2000-w","title":"Voltas Magna PRO 5 Star Water Heater - 15L (2000 W)","score":21,"reasons":["name=magna"]},{"handle":"voltas-magna-pro-5-star-water-heater-25-l-2000-w","title":"Voltas Magna PRO 5 Star Water Heater - 25 L (2000 W)","score":21,"reasons":["name=magna"]}]
WEAK	30.0	VOLTAS WC FS 15/15 N P R134a	Voltas Water Cooler 40/80 FSS - 80 Litres	MRP 45990 / 40000	6010518	1200x1200	voltas-water-cooler-40-80-fss-80-litres	family=r134a	0.0	[{"handle":"voltas-water-cooler-40-80-fss-80-litres","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":30,"reasons":["family=r134a"]},{"handle":"voltas-water-cooler-isi-mark-15-40-fss-40-litres","title":"Voltas Water Cooler ISI Mark 15/40 FSS - 40 Litres","score":30,"reasons":["family=r134a"]},{"handle":"voltas-water-cooler-40-80-fss-80-litres-1","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":12,"reasons":[]}]
WEAK	30.0	VOLTAS WC PS 15/15 N P R134a	Voltas Water Cooler 40/80 FSS - 80 Litres	MRP 45990 / 40000	6010518	1200x1200	voltas-water-cooler-40-80-fss-80-litres	family=r134a	0.0	[{"handle":"voltas-water-cooler-40-80-fss-80-litres","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":30,"reasons":["family=r134a"]},{"handle":"voltas-water-cooler-isi-mark-15-40-fss-40-litres","title":"Voltas Water Cooler ISI Mark 15/40 FSS - 40 Litres","score":30,"reasons":["family=r134a"]},{"handle":"voltas-water-cooler-40-80-fss-80-litres-1","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":12,"reasons":[]}]
NONE	0	WTT85UAA/BLSSWH5PTD						no discriminating evidence	0	[]
NONE	0	AIR COOLER KAZER 80 LTR						capacity-litre 80 != 70	0	[]
NONE	0	AIR COOLER TENT MARVEL 200						type air-cooler != freezer	0	[]
NONE	0	INSTALLATION KIT(CU)-1/2 & 1/4-3.0 MTR						no discriminating evidence	0	[]
WEAK	27.0	Voltas 1.5T SAC 182 Vectra Elegant Floral	Voltas Split Air Conditioner, 1.5 Ton, 5 Star - 185INV Vectra Elegant	MRP 73990 / 46000	4504083	1200x1200	voltas-split-air-conditioner-1-5-ton-5-star-185inv-vectra-elegant	capacity-ton=1.5, name=vectra+elegant	20.0	[{"handle":"voltas-split-air-conditioner-1-5-ton-5-star-185inv-vectra-elegant","title":"Voltas Split Air Conditioner, 1.5 Ton, 5 Star - 185INV Vectra Elegant","score":27,"reasons":["capacity-ton=1.5","name=vectra+elegant"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vectra-zenith-silver","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vectra Zenith Silver","score":7,"reasons":["capacity-ton=1.5","name=vectra"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183invhc-vectra-zenith","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INVHC Vectra Zenith","score":7,"reasons":["capacity-ton=1.5","name=vectra"]}]
WEAK	47.0	Voltas 1.5T SAC 183V Vectra Zenith Gold -1	Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vectra Zenith Silver	MRP 60990 / 35000	4504054	1200x1200	voltas-split-air-conditioner-1-5-ton-3-star-183inv-vectra-zenith-silver	capacity-ton=1.5, name=vectra+zenith+gold	0.0	[{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vectra-zenith-silver","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vectra Zenith Silver","score":47,"reasons":["capacity-ton=1.5","name=vectra+zenith+gold"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183invhc-vectra-zenith","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INVHC Vectra Zenith","score":47,"reasons":["capacity-ton=1.5","name=vectra+zenith+gold"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vertis-zenith-gold","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vertis Zenith Gold","score":27,"reasons":["capacity-ton=1.5","name=zenith+gold"]}]
WEAK	47.0	Voltas 1.5T SAC 183V Vertis Zenith Gold	Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vertis Zenith Gold	MRP 64990 / 36500	4504074	1200x1200	voltas-split-air-conditioner-1-5-ton-3-star-183inv-vertis-zenith-gold	capacity-ton=1.5, name=vertis+zenith+gold	20.0	[{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vertis-zenith-gold","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vertis Zenith Gold","score":47,"reasons":["capacity-ton=1.5","name=vertis+zenith+gold"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vectra-zenith-silver","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vectra Zenith Silver","score":27,"reasons":["capacity-ton=1.5","name=zenith+gold"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vertis-ai-zest-gold","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vertis AI Zest Gold","score":27,"reasons":["capacity-ton=1.5","name=vertis+gold"]}]
WEAK	18.0	Voltas 1.5T WAC 183 Vectra Prism - 1	Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Elite	MRP 42990 / 31000	4011581	1200x1200	voltas-window-air-conditioner-1-5-ton-2-star-182fs-elite	capacity-ton=1.5, name=prism	0.0	[{"handle":"voltas-window-air-conditioner-1-5-ton-2-star-182fs-elite","title":"Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Elite","score":18,"reasons":["capacity-ton=1.5","name=prism"]},{"handle":"voltas-window-air-conditioner-1-5-ton-2-star-182fs-pearl","title":"Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Pearl","score":18,"reasons":["capacity-ton=1.5","name=prism"]},{"handle":"voltas-window-air-conditioner-1-5-ton-2-star-182fs-prism","title":"Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Prism","score":18,"reasons":["capacity-ton=1.5","name=prism"]}]
MATCH	99.0	VOLTAS AIR COOLER TEJAS 85	Voltas Desert Air Cooler TEJAS 85	MRP 20990 / 14190	4810439	2500x2500	voltas-desert-air-cooler-tejas-85	model=tejas85, name=tejas	98.0	[{"handle":"voltas-desert-air-cooler-tejas-85","title":"Voltas Desert Air Cooler TEJAS 85","score":99,"reasons":["model=tejas85","name=tejas"]},{"handle":"4810229-voltas-air-cooler-mega-70","title":"Desert Air Cooler Mega 70","score":1,"reasons":[]},{"handle":"4810216-voltas-air-cooler-alfa-28","title":"Personal Air Cooler Alfa 28","score":1,"reasons":[]}]
NONE	0	Voltas Air Cooler Victor 47 DX						no discriminating evidence	0	[]
WEAK	21.0	VOLTAS WATER HEATER MAGNA PRO 155SPBWT	Voltas Magna PRO 5 Star Water Heater - 10L (2000 W)	MRP 17590 / 8250	4610039	1500x1500	voltas-magna-pro-5-star-water-heater-10l-2000-w	name=magna	0.0	[{"handle":"voltas-magna-pro-5-star-water-heater-10l-2000-w","title":"Voltas Magna PRO 5 Star Water Heater - 10L (2000 W)","score":21,"reasons":["name=magna"]},{"handle":"voltas-magna-pro-5-star-water-heater-15l-2000-w","title":"Voltas Magna PRO 5 Star Water Heater - 15L (2000 W)","score":21,"reasons":["name=magna"]},{"handle":"voltas-magna-pro-5-star-water-heater-25-l-2000-w","title":"Voltas Magna PRO 5 Star Water Heater - 25 L (2000 W)","score":21,"reasons":["name=magna"]}]
WEAK	12.0	VOLTAS WC FS 150/150 NP R32	Voltas Water Cooler 40/80 FSS - 80 Litres	MRP 45990 / 40000	6010518	1200x1200	voltas-water-cooler-40-80-fss-80-litres	name similarity only	0.0	[{"handle":"voltas-water-cooler-40-80-fss-80-litres","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":12,"reasons":[]},{"handle":"voltas-water-cooler-40-80-fss-80-litres-1","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":12,"reasons":[]},{"handle":"voltas-water-cooler-isi-mark-15-40-fss-40-litres","title":"Voltas Water Cooler ISI Mark 15/40 FSS - 40 Litres","score":12,"reasons":[]}]
NONE	0	WTT85UAA/BLSSWH5GFD						no discriminating evidence	0	[]
NONE	0	AIR COOLER EPIC 70						no discriminating evidence	0	[]
NONE	0	RDC 220B / W0WDE0M0000GD (4STAR)						model rdc220b != rdc215b	0	[]
NONE	0	RFF 270C / 2WPV100RBWD						no discriminating evidence	0	[]
NONE	0	SS HAFRB TAB A7 LITE						no discriminating evidence	0	[]
WEAK	36.0	Voltas 1.5T SAC 183 INV Vertis Elan	Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vertis AI Zest Gold	MRP 66990 / 38000	4504075	1200x1200	voltas-split-air-conditioner-1-5-ton-3-star-183inv-vertis-ai-zest-gold	capacity-ton=1.5, family=183inv, name=vertis	0.0	[{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vertis-ai-zest-gold","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vertis AI Zest Gold","score":36,"reasons":["capacity-ton=1.5","family=183inv","name=vertis"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vertis-zen-gold","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vertis Zen Gold","score":36,"reasons":["capacity-ton=1.5","family=183inv","name=vertis"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vertis-zenith-gold","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vertis Zenith Gold","score":36,"reasons":["capacity-ton=1.5","family=183inv","name=vertis"]}]
WEAK	18.0	Voltas 1.5T SAC 185V Vectra Eden	Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vectra Zenith Silver	MRP 60990 / 35000	4504054	1200x1200	voltas-split-air-conditioner-1-5-ton-3-star-183inv-vectra-zenith-silver	capacity-ton=1.5, name=vectra	0.0	[{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183inv-vectra-zenith-silver","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INV Vectra Zenith Silver","score":18,"reasons":["capacity-ton=1.5","name=vectra"]},{"handle":"voltas-split-air-conditioner-1-5-ton-3-star-183invhc-vectra-zenith","title":"Voltas Split Air Conditioner, 1.5 Ton, 3 Star - 183INVHC Vectra Zenith","score":18,"reasons":["capacity-ton=1.5","name=vectra"]},{"handle":"voltas-split-air-conditioner-1-5-ton-5-star-185inv-vectra-elegant","title":"Voltas Split Air Conditioner, 1.5 Ton, 5 Star - 185INV Vectra Elegant","score":18,"reasons":["capacity-ton=1.5","name=vectra"]}]
WEAK	18.0	Voltas 1.5T  WAC 183 Vectra Pearl	Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Pearl	MRP 42990 / 31000	4011572	1200x1200	voltas-window-air-conditioner-1-5-ton-2-star-182fs-pearl	capacity-ton=1.5, name=pearl	0.0	[{"handle":"voltas-window-air-conditioner-1-5-ton-2-star-182fs-pearl","title":"Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Pearl","score":18,"reasons":["capacity-ton=1.5","name=pearl"]},{"handle":"voltas-window-air-conditioner-1-5-ton-3-star-183inv-pearl","title":"Voltas Window Air Conditioner, 1.5 Ton, 3 Star - 183INV Pearl","score":18,"reasons":["capacity-ton=1.5","name=pearl"]},{"handle":"voltas-window-air-conditioner-1-5-ton-2-star-182fs-elite","title":"Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Elite","score":-2,"reasons":["capacity-ton=1.5"]}]
WEAK	18.0	Voltas 1.5T WAC 185V Vertis Elite - 1	Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Elite	MRP 42990 / 31000	4011581	1200x1200	voltas-window-air-conditioner-1-5-ton-2-star-182fs-elite	capacity-ton=1.5, name=elite	0.0	[{"handle":"voltas-window-air-conditioner-1-5-ton-2-star-182fs-elite","title":"Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Elite","score":18,"reasons":["capacity-ton=1.5","name=elite"]},{"handle":"voltas-window-air-conditioner-1-5-ton-5-star-185inv-elite","title":"Voltas Window Air Conditioner, 1.5 Ton, 5 Star - 185INV Elite","score":18,"reasons":["capacity-ton=1.5","name=elite"]},{"handle":"voltas-window-air-conditioner-1-5-ton-2-star-182fs-pearl","title":"Voltas Window Air Conditioner, 1.5 Ton, 2 Star - 182FS Pearl","score":-2,"reasons":["capacity-ton=1.5"]}]
WEAK	30.0	Voltas SAC 243 INV Vectra Plush / Plush-1	Voltas Split Air Conditioner, 2 Ton, 5 Star - 245INV Vectra Plush	MRP 90990 / 60000	4504069	1200x1200	voltas-split-air-conditioner-2-ton-5-star-245inv-vectra-plush	name=vectra+plush	2.0	[{"handle":"voltas-split-air-conditioner-2-ton-5-star-245inv-vectra-plush","title":"Voltas Split Air Conditioner, 2 Ton, 5 Star - 245INV Vectra Plush","score":30,"reasons":["name=vectra+plush"]},{"handle":"voltas-split-air-conditioner-2-ton-3-star-243inv-vectra-elegant","title":"Voltas Split Air Conditioner, 2 Ton, 3 Star - 243INV Vectra Elegant","score":28,"reasons":["family=243inv","name=vectra"]},{"handle":"voltas-split-air-conditioner-1-ton-3-star-123inv-vectra-elegant","title":"Voltas Split Air Conditioner, 1 Ton, 3 Star - 123INV Vectra Elegant","score":10,"reasons":["name=vectra"]}]
NONE	0	VOLTAS WATER HEATER AQUA M 255 VMBWT						no discriminating evidence	0	[]
NONE	0	VOLTAS WATER HEATER MAGNA PRO 255 SPBWT						no discriminating evidence	0	[]
WEAK	30.0	VOLTAS WC PS 40/40 NP R134a	Voltas Water Cooler 40/80 FSS - 80 Litres	MRP 45990 / 40000	6010518	1200x1200	voltas-water-cooler-40-80-fss-80-litres	family=r134a	0.0	[{"handle":"voltas-water-cooler-40-80-fss-80-litres","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":30,"reasons":["family=r134a"]},{"handle":"voltas-water-cooler-isi-mark-15-40-fss-40-litres","title":"Voltas Water Cooler ISI Mark 15/40 FSS - 40 Litres","score":30,"reasons":["family=r134a"]},{"handle":"voltas-water-cooler-40-80-fss-80-litres-1","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":12,"reasons":[]}]
NONE	0	WTT 70DLIM / BRSSWH5POD						no discriminating evidence	0	[]
NONE	0	LED TV D32C21E CKRO/ D32A10						no discriminating evidence	0	[]
NONE	0	RDC208E / S0PBE0M0000GD (1STAR)						star 1 != 5	0	[]
NONE	0	RDC 220C / S0BTE0M0000GD (3STAR)						model rdc220c != rdc215c	0	[]
NONE	0	RDC 220C / S0WAE0M000GD (3STAR)						model rdc220c != rdc215c	0	[]
NONE	0	RDC 220C / S0WTE0M0000GD (3STAR)						model rdc220c != rdc215c	0	[]
NONE	0	RDC220D / 1S0GBE0M0000GD (1STAR)						star 1 != 5	0	[]
NONE	0	Voltas Air Cooler Vajra 115						no discriminating evidence	0	[]
NONE	0	VOLTAS AIR PURIFIER VAP 36TWV						no discriminating evidence	0	[]
NONE	0	Voltas Stablizer VA 1090-90V-300V (1KVA)						type stabiliser != washing-machine	0	[]
NONE	0	VOLTAS WATER HEATER AQUA M 505 VMBWT						no discriminating evidence	0	[]
WEAK	21.0	VOLTAS WATER HEATER CRYSTA PRO 155SPBGL	Voltas Crysta 5 Star Water Heater - 15L (2000 W)	MRP 17690 / 9350	4610024	1500x1500	voltas-crysta-5-star-water-heater-15l-2000-w	name=crysta	0.0	[{"handle":"voltas-crysta-5-star-water-heater-15l-2000-w","title":"Voltas Crysta 5 Star Water Heater - 15L (2000 W)","score":21,"reasons":["name=crysta"]},{"handle":"voltas-crysta-5-star-water-heater-25l-2000-w","title":"Voltas Crysta 5 Star Water Heater - 25L (2000 W)","score":21,"reasons":["name=crysta"]},{"handle":"voltas-aqua-m-water-heater-10-l-2000-w","title":"Voltas Aqua M Water Heater - 10 L (2000 W)","score":1,"reasons":[]}]
WEAK	21.0	VOLTAS WATER HEATER INSTA PLUS 3IPBWT	Voltas Insta Hot ISI marked Water Heater - 5L (3000 W)	MRP 10990 / 3699	4610042	800x800	voltas-insta-hot-isi-marked-water-heater-5l-3000-w	name=insta	0.0	[{"handle":"voltas-insta-hot-isi-marked-water-heater-5l-3000-w","title":"Voltas Insta Hot ISI marked Water Heater - 5L (3000 W)","score":21,"reasons":["name=insta"]},{"handle":"voltas-insta-plus-isi-marked-water-heater-3l-3000-w","title":"Voltas Insta Plus ISI marked Water Heater - 3L (3000 W)","score":21,"reasons":["name=insta"]},{"handle":"voltas-insta-plus-isi-marked-water-heater-5l-3000-w","title":"Voltas Insta Plus ISI marked Water Heater - 5L (3000 W)","score":21,"reasons":["name=insta"]}]
NONE	0	VOLTAS WATER HEATER MAGNA 255 SPBWT						no discriminating evidence	0	[]
WEAK	30.0	VOLTAS WC FS 60/120 NP R134a	Voltas Water Cooler 40/80 FSS - 80 Litres	MRP 45990 / 40000	6010518	1200x1200	voltas-water-cooler-40-80-fss-80-litres	family=r134a	0.0	[{"handle":"voltas-water-cooler-40-80-fss-80-litres","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":30,"reasons":["family=r134a"]},{"handle":"voltas-water-cooler-isi-mark-15-40-fss-40-litres","title":"Voltas Water Cooler ISI Mark 15/40 FSS - 40 Litres","score":30,"reasons":["family=r134a"]},{"handle":"voltas-water-cooler-40-80-fss-80-litres-1","title":"Voltas Water Cooler 40/80 FSS - 80 Litres","score":12,"reasons":[]}]
NONE	0	WTT80DBLT						no discriminating evidence	0	[]
